id,title,runtime,original_language,overview,popularity,tagline,genres,spoken_languages,keywords,directors,writers,averageRating,numVotes,cast,sex_nudity_summary,sex_nudity_score,year,NLP_nudity_score,Sexual_Nudity_Category,sex_nudity_summary_cleaned
5915,Into the Wild,148,en,"After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.",30.993,Into the heart. Into the soul.,"Adventure, Drama","Danish, English","parent child relationship, self-discovery, camping, wilderness, biography, based on true story, road trip, alaska, journey",Sean Penn,"Sean Penn, Jon Krakauer",8.1,672974,"Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone, Brian H. Dierker, Catherine Keener, Vince Vaughn, Kristen Stewart, Hal Holbrook, Thure Lindhardt","Mild.  Brief, non-graphic sex scene between two hippies in a van.  A topless woman is shown briefly.  Some innuendo.",2.0,2007,2,Mild,"Brief, non-graphic sex scene between two hippies in a van.  A topless woman is shown briefly.  Some innuendo."
627,Trainspotting,94,en,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends -- Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind when Begbie shows up at his front door on the lam, and a scheming Sick Boy follows.",27.042,Choose life.,"Drama, Crime",English,"drug dealer, friendship, london, england, based on novel or book, scotland, heroin, drug addiction, anti hero, junkie, nightclub, cold turkey, dark comedy, edinburgh, scotland, modern society, hallucination, surrealism, monologue, stealing, drug rehabilitation, drug dealing, drugs, schoolgirl, recovering addict, illegal drugs, social realism, drug culture",Danny Boyle,"Irvine Welsh, John Hodge",8.1,742617,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd, Robert Carlyle, Kelly Macdonald, Peter Mullan, James Cosmo, Eileen Nicholas, Susan Vidler","Moderate.  Drug use is heavily featured, including heroin injection.  There are scenes of sex and some nudity (breasts, buttocks).  Sexual references and innuendo are present.  One scene features a character having sex with a much younger girl, though it is implied that he may be hallucinating.",6.0,1996,8,Moderate,"Drug use is heavily featured, including heroin injection.  There are scenes of sex and some nudity (breasts, buttocks).  Sexual references and innuendo are present.  One scene features a character having sex with a much younger girl, though it is implied that he may be hallucinating."
381284,Hidden Figures,127,en,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",70.299,"Meet the women you don't know, behind the mission you do.","Drama, History",English,"nasa, mathematics, sexism, biography, racial segregation, racism, historical fiction, scientist, space race, discrimination, 1960s, space program, african american history",Theodore Melfi,"Allison Schroeder, Theodore Melfi, Margot Lee Shetterly",7.8,268735,"Taraji P. Henson, Octavia Spencer, Janelle Monáe, Kevin Costner, Kirsten Dunst, Jim Parsons, Mahershala Ali, Glen Powell, Ariana Neal, Saniyya Sidney","None.  There are a few scenes of courtship and marriage, but nothing explicit.",1.0,2016,0,None,"There are a few scenes of courtship and marriage, but nothing explicit."
82702,How to Train Your Dragon 2,102,en,"Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider who turns out to be Hiccup's mother, Valka. Hiccup and Toothless then find themselves at the center of a battle to protect Berk from a power-hungry warrior named Drago.",42.798,The training is over.,"Fantasy, Action, Adventure, Animation, Comedy, Family",English,"rescue, husband wife relationship, sacrifice, parent child relationship, loss of loved one, viking, death of father, sequel, dragon, death of husband, warrior, mother son relationship",Dean DeBlois,"Dean DeBlois, Cressida Cowell",7.8,376005,"Jay Baruchel, Cate Blanchett, Gerard Butler, Craig Ferguson, America Ferrera, Jonah Hill, Christopher Mintz-Plasse, T.J. Miller, Kristen Wiig, Djimon Hounsou",Mild.  A few scenes of flirting and implied romantic interest between Hiccup and Astrid.  Valka kisses Stoick on the cheek and forehead.  Some mild innuendo.,2.0,2014,1,None,A few scenes of flirting and implied romantic interest between Hiccup and Astrid.  Valka kisses Stoick on the cheek and forehead.  Some mild innuendo.
70,Million Dollar Baby,132,en,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",20.717,"Beyond his silence, there is a past. Beyond her dreams, there is a feeling. Beyond hope, there is a memory. Beyond their journey, there is a love.",Drama,"Irish, English","dying and death, transporter, strong woman, stroke of fate, advancement, fight, suicide attempt, boxer, training, tragedy, female protagonist, brutality, boxing trainer, unlikely friendship, female boxing, knockout, euthanasia, determination",Clint Eastwood,"Paul Haggis, F.X. Toole",8.1,738940,"Clint Eastwood, Hilary Swank, Morgan Freeman, Jay Baruchel, Mike Colter, Lucia Rijker, Brían F. O'Byrne, Anthony Mackie, Margo Martindale, Riki Lindhome",None.  Some thematic elements involving a father abandoning his daughter.,1.0,2004,0,None,Some thematic elements involving a father abandoning his daughter.
316029,The Greatest Showman,105,en,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",33.346,The impossible comes true.,Drama,English,"adultery, circus, musical, biography, rags to riches, based on true story, outcast, singing, dreamer, freak show, grand",Michael Gracey,"Jenny Bicks, Bill Condon",7.5,325580,"Hugh Jackman, Zac Efron, Michelle Williams, Rebecca Ferguson, Zendaya, Keala Settle, Yahya Abdul-Mateen II, Natasha Liu Bordizzo, Paul Sparks, Sam Humphrey","Mild.  A man and woman kiss passionately.  A man and woman are seen in bed together (it is implied they have just had sex, but nothing is shown).  A bare-chested man is shown.  Some innuendo and flirting.",2.0,2017,4,Mild,"A man and woman kiss passionately.  A man and woman are seen in bed together (it is implied they have just had sex, but nothing is shown).  A bare-chested man is shown.  Some innuendo and flirting."
679,Aliens,137,en,"When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story—all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",49.209,This time it's war.,"Action, Thriller, Science Fiction",English,"android, space marine, extraterrestrial technology, spaceman, space travel, settler, colony, cryogenics, vacuum, space colony, warrior woman, alien, space, female protagonist, creature, desolate, female hero, xenomorph, desolate planet, strong female protagonist",James Cameron,"James Cameron, David Giler, Walter Hill, Dan O'Bannon, Ronald Shusett",8.4,799611,"Sigourney Weaver, Carrie Henn, Michael Biehn, Paul Reiser, Lance Henriksen, Bill Paxton, William Hope, Jenette Goldstein, Al Matthews, Mark Rolston",Mild. Ripley briefly appears in her underwear when she is awakened from hypersleep. There are also a few suggestive comments.,2.0,1986,1,None,Ripley briefly appears in her underwear when she is awakened from hypersleep. There are also a few suggestive comments.
577922,Tenet,150,en,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",44.025,Time runs out.,"Action, Thriller, Science Fiction","English, Estonian","assassin, espionage, spy, time travel, mumbai (bombay), india, arms dealer, terrorism, terrorist attack, nuclear weapons, terrorist plot, backwards, alternate timeline, oslo, norway, time paradox, kyiv (kiev), ukraine",Christopher Nolan,Christopher Nolan,7.3,619574,"John David Washington, Robert Pattinson, Elizabeth Debicki, Kenneth Branagh, Dimple Kapadia, Michael Caine, Martin Donovan, Fiona Dourif, Yuri Kolokolnikov, Himesh Patel","Mild. A married couple is shown in bed together, though nothing explicit is shown and they remain clothed.  A woman is threatened with sexual assault, though nothing is shown.  Some innuendo and suggestive dialogue.",2.0,2020,2,Mild,"A married couple is shown in bed together, though nothing explicit is shown and they remain clothed.  A woman is threatened with sexual assault, though nothing is shown.  Some innuendo and suggestive dialogue."
515001,Jojo Rabbit,108,en,"A World War II satire that follows a lonely German boy whose world view is turned upside down when he discovers his single mother is hiding a young Jewish girl in their attic. Aided only by his idiotic imaginary friend, Adolf Hitler, Jojo must confront his blind nationalism.",22.567,An anti-hate satire.,"Comedy, War, Drama","English, German","based on novel or book, world war ii, jew persecution, satire, imaginary friend, hitler youth, gay interest, single mother, nazism, 1940s, child protagonist, adolf hitler, children in wartime",Taika Waititi,"Christine Leunens, Taika Waititi",7.9,458942,"Roman Griffin Davis, Thomasin McKenzie, Scarlett Johansson, Sam Rockwell, Rebel Wilson, Alfie Allen, Stephen Merchant, Archie Yates, Luke Brandon Field, Sam Haygarth",Mild.  Some innuendo and jokes of a sexual nature. A young boy is curious about girls and relationships.  A woman is shown in her bra and underwear briefly.  A couple is shown kissing.,2.0,2019,5,Moderate,Some innuendo and jokes of a sexual nature. A young boy is curious about girls and relationships.  A woman is shown in her bra and underwear briefly.  A couple is shown kissing.
17654,District 9,112,en,"Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens' welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9.",35.709,You are not welcome here.,Science Fiction,"Afrikaans, Chichewa; Nyanja, Sotho, Xhosa, Zulu, English","street gang, government, genetics, slum, mutation, dystopia, transformation, south africa, johannesburg south africa, satire, mockumentary, alien, prawn, alternate history, racism, metamorphosis, xenophobia, internment camp, alien technology, segregation, private military company, based on short film",Neill Blomkamp,"Neill Blomkamp, Terri Tatchell",7.9,730285,"Sharlto Copley, Jason Cope, Nathalie Boltt, Sylvaine Strike, Elizabeth Mkandawie, John Sumner, William Allen Young, Nick Blake, Greg Melvill-Smith, Robert Hobbs","Mild.  A naked, emaciated alien is briefly seen.  A few scenes show aliens engaging in prostitution.  Some sexual slang is used.",2.0,2009,4,Mild,"A naked, emaciated alien is briefly seen.  A few scenes show aliens engaging in prostitution.  Some sexual slang is used."
4935,Howl's Moving Castle,119,ja,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.",79.888,The two lived there.,"Fantasy, Animation, Adventure",Japanese,"witch, flying, rain, castle, scarecrow, body exchange, hatter, bakery, curse, steampunk, demon, anime, based on young adult novel",Hayao Miyazaki,"Hayao Miyazaki, Diana Wynne Jones",8.2,472981,"Chieko Baisho, Takuya Kimura, Akihiro Miwa, Tatsuya Gashûin, Ryunosuke Kamiki, Mitsunori Isaki, Yo Oizumi, Akio Otsuka, Daijirô Harada, Haruko Katō","Kissing between main characters.  Some innuendo and suggestive dialogue, but nothing explicit.  A character is transformed into a scarecrow and jokes are made about his lack of a brain and heart.",2.0,2004,2,Mild,"Kissing between main characters.  Some innuendo and suggestive dialogue, but nothing explicit.  A character is transformed into a scarecrow and jokes are made about his lack of a brain and heart."
